Time,Target Position,Measured Position,Torque,Current,Rotation raw,Pinion Target,Pinion Position,Pinion Current,Torque demand,Previous Pos,Moved,Motion Direction,i,j,Percent Output,PosControl, Stator Current,System Clock,
0.464232,99.367,59,0.0166066,0.91,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0136852,1,0.91,Wed Jan 18 12:45:12 2023,0,
0.474295,99.673,62,0.0166066,0.91,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0127077,1,0.91,Wed Jan 18 12:45:12 2023,0,
0.484357,99.8786,63,0.0166066,0.91,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0117302,1,0.91,Wed Jan 18 12:45:12 2023,0,
0.494419,99.9844,64,0.0166066,0.91,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0127077,1,0.91,Wed Jan 18 12:45:12 2023,0,
0.504479,99.9903,66,0.00857704,0.47,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0136852,1,0.47,Wed Jan 18 12:45:12 2023,0,
0.514539,99.8963,70,0.00857704,0.47,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0107527,1,0.47,Wed Jan 18 12:45:12 2023,0,
0.524599,99.7026,70,0.00857704,0.47,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0127077,1,0.47,Wed Jan 18 12:45:12 2023,0,
0.534659,99.4092,70,0.00857704,0.47,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0146628,1,0.47,Wed Jan 18 12:45:12 2023,0,
0.544719,99.0167,74,0.00857704,0.47,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0127077,1,0.47,Wed Jan 18 12:45:12 2023,0,
0.554784,98.5249,75,0.00894202,0.49,0,0,0,0,4.3838,-4.08612e-44,1,0,0,-8.23873e-07,0.0127077,1,0.49,Wed Jan 18 12:45:12 2023,0,
