08-Dec-22 3:37:23 PM,0,-3.29199992120266E-03
08-Dec-22 3:37:23 PM,10,1.21001154184341E-04
08-Dec-22 3:37:23 PM,20,-3.20199877023697E-03
08-Dec-22 3:37:23 PM,30,-1.35999172925949E-04
08-Dec-22 3:37:23 PM,40,-2.95799970626831E-03
08-Dec-22 3:37:23 PM,50,-5.66998496651649E-04
08-Dec-22 3:37:23 PM,60,-3.13599966466427E-03
08-Dec-22 3:37:23 PM,70,-7.22998753190041E-04
08-Dec-22 3:37:23 PM,80,-3.10799852013588E-03
08-Dec-22 3:37:23 PM,90,-1.00599974393845E-03
08-Dec-22 3:37:23 PM,100,-3.34199890494347E-03
08-Dec-22 3:37:23 PM,110,-2.35500000417233E-03
08-Dec-22 3:37:23 PM,120,-2.51599960029125E-03
08-Dec-22 3:37:23 PM,130,-2.2639986127615E-03
08-Dec-22 3:37:23 PM,140,-2.36999988555908E-03
08-Dec-22 3:37:23 PM,150,-2.1979995071888E-03
08-Dec-22 3:37:23 PM,160,-2.24899873137474E-03
08-Dec-22 3:37:23 PM,170,-2.14999914169312E-03
08-Dec-22 3:37:23 PM,180,-2.22399830818176E-03
08-Dec-22 3:37:23 PM,190,-2.13299877941608E-03
08-Dec-22 3:37:23 PM,200,-2.18699872493744E-03
08-Dec-22 3:37:23 PM,210,-2.1199993789196E-03
08-Dec-22 3:37:23 PM,220,-2.15599872171879E-03
08-Dec-22 3:37:23 PM,230,-2.10799835622311E-03
08-Dec-22 3:37:23 PM,240,-2.1359995007515E-03
08-Dec-22 3:37:23 PM,250,-2.09599919617176E-03
08-Dec-22 3:37:23 PM,260,-2.13799998164177E-03
08-Dec-22 3:37:23 PM,270,-2.10399925708771E-03
08-Dec-22 3:37:23 PM,280,-2.1469984203577E-03
08-Dec-22 3:37:23 PM,290,-2.09399871528149E-03
08-Dec-22 3:37:23 PM,300,-2.11299955844879E-03
08-Dec-22 3:37:23 PM,310,-2.05999985337257E-03
08-Dec-22 3:37:23 PM,320,-2.06499919295311E-03
08-Dec-22 3:37:23 PM,330,-2.0189993083477E-03
08-Dec-22 3:37:23 PM,340,-2.01799906790257E-03
08-Dec-22 3:37:23 PM,350,-1.96999870240688E-03
08-Dec-22 3:37:23 PM,360,-1.96000002324581E-03
08-Dec-22 3:37:23 PM,370,-1.91599875688553E-03
08-Dec-22 3:37:23 PM,380,-1.90999917685986E-03
08-Dec-22 3:37:23 PM,390,-1.87399983406067E-03
08-Dec-22 3:37:23 PM,400,-1.87299959361553E-03
08-Dec-22 3:37:23 PM,410,-1.83099880814552E-03
08-Dec-22 3:37:23 PM,420,-1.82599946856499E-03
08-Dec-22 3:37:23 PM,430,-1.78799964487553E-03
08-Dec-22 3:37:23 PM,440,-1.79099850356579E-03
08-Dec-22 3:37:23 PM,450,-1.75699964165688E-03
08-Dec-22 3:37:24 PM,460,-1.75799988210201E-03
08-Dec-22 3:37:24 PM,470,-1.73399969935417E-03
08-Dec-22 3:37:24 PM,480,-1.73699855804443E-03
08-Dec-22 3:37:24 PM,490,-1.72000005841255E-03
08-Dec-22 3:37:24 PM,500,-1.7280001193285E-03
08-Dec-22 3:37:24 PM,510,-1.70799903571606E-03
08-Dec-22 3:37:24 PM,520,-1.71899981796741E-03
08-Dec-22 3:37:24 PM,530,-1.70299969613552E-03
08-Dec-22 3:37:24 PM,540,-1.71399861574173E-03
08-Dec-22 3:37:24 PM,550,-1.69999897480011E-03
08-Dec-22 3:37:24 PM,560,-1.7119999974966E-03
08-Dec-22 3:37:24 PM,570,-1.71299837529659E-03
08-Dec-22 3:37:24 PM,580,-1.72999873757362E-03
08-Dec-22 3:37:24 PM,590,-1.7319992184639E-03
