Time,Target Position,Measured Position,Torque,Current,Rotation raw,Pinion Target,Pinion Position,Pinion Current,Joint Velocity,Stator Current,Percent Output,System Clock,,,,,,,
0.493696,95.8161,274,0.627037,34.36,-285,0,0,0,70,0,0.083089,Fri Jan 27 10:35:47 2023,,,,,,,
0.503746,94.663,279,0.627037,34.36,-289,0,0,0,50,0,0.0957967,Fri Jan 27 10:35:47 2023,,,,,,,
0.513797,93.3741,283,0.627037,34.36,-295,0,0,0,40,0,0.100684,Fri Jan 27 10:35:47 2023,,,,,,,
0.523848,91.9512,289,0.627037,34.36,-299,0,0,0,60,0,0.0860215,Fri Jan 27 10:35:47 2023,,,,,,,
0.533899,90.3962,292,0.670104,36.72,-302,0,0,0,40,0,0.101662,Fri Jan 27 10:35:47 2023,,,,,,,
0.543952,88.7116,295,0.670104,36.72,-303,0,0,0,20,0,0.107527,Fri Jan 27 10:35:47 2023,,,,,,,
0.554006,86.8986,296,0.670104,36.72,-305,0,0,0,10,0,0.11437,Fri Jan 27 10:35:47 2023,,,,,,,
0.564057,84.9614,299,0.670104,36.72,-309,0,0,0,20,0,0.104594,Fri Jan 27 10:35:47 2023,,,,,,,
0.574108,82.9025,303,0.670104,36.72,-314,0,0,0,40,0,0.0889541,Fri Jan 27 10:35:47 2023,,,,,,,
0.584158,80.7247,307,0.761349,41.72,-318,0,0,0,40,0,0.0860215,Fri Jan 27 10:35:47 2023,,,,,,,
0.594219,78.4307,311,0.761349,41.72,-320,0,0,0,40,0,0.083089,Fri Jan 27 10:35:47 2023,,,,,,,
0.604273,76.0214,313,0.761349,41.72,-322,0,0,0,20,0,0.0899316,Fri Jan 27 10:35:47 2023,,,,,,,
0.614325,73.5056,315,0.761349,41.72,-324,0,0,0,20,0,0.0879765,Fri Jan 27 10:35:47 2023,,,,,,,
0.624376,70.8842,317,0.761349,41.72,-326,0,0,0,20,0,0.0879765,Fri Jan 27 10:35:47 2023,,,,,,,
0.634445,68.1567,320,0.711165,38.97,-326,0,0,0,10,0,0.0840665,Fri Jan 27 10:35:47 2023,,,,,,,
0.644501,65.3355,320,0.711165,38.97,-326,0,0,0,10,0,0.0938416,Fri Jan 27 10:35:47 2023,,,,,,,
0.654557,62.4183,320,0.711165,38.97,-326,0,0,0,0,0,0.0899316,Fri Jan 27 10:35:47 2023,,,,,,,
0.664609,59.4131,320,0.711165,38.97,-326,0,0,0,0,0,0.0860215,Fri Jan 27 10:35:47 2023,,,,,,,
0.67466,56.323,320,0.711165,38.97,-326,0,0,0,0,0,0.0782014,Fri Jan 27 10:35:47 2023,,,,,,,
0.684711,53.1525,320,0.696565,38.17,-326,0,0,0,0,0,0.0742913,Fri Jan 27 10:35:47 2023,,,,,,,
0.694762,49.9053,320,0.696565,38.17,-326,0,0,0,0,0,0.0742913,Fri Jan 27 10:35:47 2023,,,,,,,
0.704811,46.5872,320,0.696565,38.17,-326,0,0,0,0,0,0.0703812,Fri Jan 27 10:35:47 2023,,,,,,,
0.714864,43.202,320,0.696565,38.17,-325,0,0,0,0,0,0.0645161,Fri Jan 27 10:35:47 2023,,,,,,,
0.724915,39.7539,320,0.696565,38.17,-324,0,0,0,0,0,0.0606061,Fri Jan 27 10:35:47 2023,,,,,,,
0.734964,36.2496,319,0.577399,31.64,-322,0,0,0,-10,0,0.0635386,Fri Jan 27 10:35:47 2023,,,,,,,
0.745017,32.6938,317,0.577399,31.64,-320,0,0,0,-20,0,0.0537634,Fri Jan 27 10:35:47 2023,,,,,,,
0.755071,29.0886,315,0.577399,31.64,-318,0,0,0,-10,0,0.0557185,Fri Jan 27 10:35:47 2023,,,,,,,
0.765123,25.4426,312,0.577399,31.64,-314,0,0,0,-30,0,0.0625611,Fri Jan 27 10:35:47 2023,,,,,,,
0.775175,21.7606,309,0.577399,31.64,-310,0,0,0,-30,0,0.0576735,Fri Jan 27 10:35:47 2023,,,,,,,
0.785226,18.0474,305,0.485972,26.63,-305,0,0,0,-30,0,0.0596285,Fri Jan 27 10:35:47 2023,,,,,,,
0.795277,14.3082,300,0.485972,26.63,-299,0,0,0,-40,0,0.0606061,Fri Jan 27 10:35:47 2023,,,,,,,
0.805329,10.5487,293,0.485972,26.63,-292,0,0,0,-60,0,0.0635386,Fri Jan 27 10:35:47 2023,,,,,,,
0.81538,6.77344,287,0.485972,26.63,-285,0,0,0,-60,0,0.0527859,Fri Jan 27 10:35:47 2023,,,,,,,
0.82543,2.98936,280,0.485972,26.63,-277,0,0,0,-70,0,0.054741,Fri Jan 27 10:35:47 2023,,,,,,,
0.83548,-0.799117,272,0.466993,25.59,-270,0,0,0,-70,0,0.054741,Fri Jan 27 10:35:47 2023,,,,,,,
0.845532,-4.58583,265,0.466993,25.59,-262,0,0,0,-70,0,0.0488759,Fri Jan 27 10:35:47 2023,,,,,,,
0.855584,-8.368,257,0.466993,25.59,-253,0,0,0,-80,0,0.0537634,Fri Jan 27 10:35:47 2023,,,,,,,
0.865634,-12.1366,248,0.466993,25.59,-244,0,0,0,-80,0,0.0488759,Fri Jan 27 10:35:47 2023,,,,,,,
0.875685,-15.8881,240,0.466993,25.59,-235,0,0,0,-80,0,0.0430108,Fri Jan 27 10:35:47 2023,,,,,,,
0.885737,-19.6167,230,0.411881,22.57,-225,0,0,0,-90,0,0.0478983,Fri Jan 27 10:35:47 2023,,,,,,,
0.895885,-23.3517,221,0.411881,22.57,-215,0,0,0,-100,0,0.0420332,Fri Jan 27 10:35:47 2023,,,,,,,
0.905937,-27.0196,211,0.411881,22.57,-204,0,0,0,-90,0,0.0342131,Fri Jan 27 10:35:47 2023,,,,,,,
0.915989,-30.6483,200,0.411881,22.57,-192,0,0,0,-100,0,0.0361681,Fri Jan 27 10:35:47 2023,,,,,,,
0.926041,-34.2325,189,0.411881,22.57,-181,0,0,0,-110,0,0.0391007,Fri Jan 27 10:35:47 2023,,,,,,,
0.936093,-37.7677,178,0.331585,18.17,-170,0,0,0,-110,0,0.0273705,Fri Jan 27 10:35:47 2023,,,,,,,
0.946148,-41.2485,167,0.331585,18.17,-159,0,0,0,-110,0,0.028348,Fri Jan 27 10:35:47 2023,,,,,,,
0.9562,-44.6715,156,0.331585,18.17,-146,0,0,0,-110,0,0.0185728,Fri Jan 27 10:35:47 2023,,,,,,,
0.966251,-48.0283,143,0.331585,18.17,-131,0,0,0,-120,0,0.0293255,Fri Jan 27 10:35:47 2023,,,,,,,
0.976302,-51.3171,130,0.331585,18.17,-118,0,0,0,-130,0,0.0293255,Fri Jan 27 10:35:47 2023,,,,,,,
0.986353,-54.5311,116,0.252202,13.82,-104,0,0,0,-130,0,0.0234604,Fri Jan 27 10:35:47 2023,,,,,,,
0.996405,-57.6678,103,0.252202,13.82,-89,0,0,0,-130,0,0.0185728,Fri Jan 27 10:35:47 2023,,,,,,,
1.00646,-60.7215,89,0.252202,13.82,-74,0,0,0,-140,0,0.0224829,Fri Jan 27 10:35:47 2023,,,,,,,
1.01651,-63.6878,74,0.252202,13.82,-61,0,0,0,-140,0,0.0185728,Fri Jan 27 10:35:47 2023,,,,,,,
1.02656,-66.5624,61,0.252202,13.82,-47,0,0,0,-130,0,0.00684262,Fri Jan 27 10:35:47 2023,,,,,,,
1.03661,-69.3417,48,0.166249,9.11,-32,0,0,0,-120,0,0.00684262,Fri Jan 27 10:35:47 2023,,,,,,,
1.04666,-72.0217,33,0.166249,9.11,-16,0,0,0,-140,0,0.00488759,Fri Jan 27 10:35:47 2023,,,,,,,
