Time,Target Position,Measured Position,Torque,Current,Rotation raw,Pinion Target,Pinion Position,Pinion Current,Torque demand,Previous Pos,Moved,Motion Direction,i,j,Percent Output,PosControl, Stator Current,System Clock,
0.192308,56.7953,0,0.00109494,0.06,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.00684262,1,0.06,Wed Jan 18 12:34:46 2023,0,
0.202369,59.3676,0,0.00310233,0.17,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.00782014,1,0.17,Wed Jan 18 12:34:46 2023,0,
0.212435,61.8828,0,0.00310233,0.17,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.00879765,1,0.17,Wed Jan 18 12:34:46 2023,0,
0.222497,64.3344,0,0.00310233,0.17,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.00977517,1,0.17,Wed Jan 18 12:34:46 2023,0,
0.232558,66.7218,0,0.00310233,0.17,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,0.17,Wed Jan 18 12:34:46 2023,0,
0.242616,69.0419,3,0.00310233,0.17,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0117302,1,0.17,Wed Jan 18 12:34:46 2023,0,
0.252677,71.293,14,0.00857704,0.47,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,0.47,Wed Jan 18 12:34:46 2023,0,
0.262738,73.4739,33,0.00857704,0.47,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.000977517,1,0.47,Wed Jan 18 12:34:46 2023,0,
0.272801,75.5811,45,0.00857704,0.47,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0058651,1,0.47,Wed Jan 18 12:34:46 2023,0,
0.28286,77.6126,46,0.00857704,0.47,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.000977517,1,0.47,Wed Jan 18 12:34:46 2023,0,
0.292922,79.5666,44,0.00857704,0.47,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.00977517,1,0.47,Wed Jan 18 12:34:46 2023,0,
0.302985,81.441,47,0.0135043,0.74,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0166178,1,0.74,Wed Jan 18 12:34:46 2023,0,
0.313053,83.2357,61,0.0135043,0.74,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0117302,1,0.74,Wed Jan 18 12:34:46 2023,0,
0.323115,84.9458,68,0.0135043,0.74,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.00879765,1,0.74,Wed Jan 18 12:34:46 2023,0,
0.333179,86.5714,69,0.0135043,0.74,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0136852,1,0.74,Wed Jan 18 12:34:46 2023,0,
0.343255,88.1123,69,0.0135043,0.74,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0136852,1,0.74,Wed Jan 18 12:34:46 2023,0,
0.353318,89.5629,69,0.0191615,1.05,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0146628,1,1.05,Wed Jan 18 12:34:46 2023,0,
0.363376,90.9236,72,0.0191615,1.05,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,1.05,Wed Jan 18 12:34:46 2023,0,
0.373437,92.1937,72,0.0191615,1.05,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,1.05,Wed Jan 18 12:34:46 2023,0,
0.383496,93.3716,71,0.0191615,1.05,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0136852,1,1.05,Wed Jan 18 12:34:46 2023,0,
0.393558,94.4564,75,0.0191615,1.05,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,1.05,Wed Jan 18 12:34:46 2023,0,
0.403617,95.4464,75,0.0233588,1.28,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,1.28,Wed Jan 18 12:34:46 2023,0,
0.413684,96.3421,75,0.0233588,1.28,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0136852,1,1.28,Wed Jan 18 12:34:46 2023,0,
0.423744,97.1409,78,0.0233588,1.28,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,1.28,Wed Jan 18 12:34:46 2023,0,
0.433805,97.8427,78,0.0233588,1.28,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0136852,1,1.28,Wed Jan 18 12:34:46 2023,0,
0.443865,98.4466,79,0.0233588,1.28,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0136852,1,1.28,Wed Jan 18 12:34:46 2023,0,
0.453932,98.9526,81,0.0226288,1.24,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,1.24,Wed Jan 18 12:34:46 2023,0,
0.463991,99.3593,81,0.0226288,1.24,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,1.24,Wed Jan 18 12:34:46 2023,0,
0.474052,99.6668,83,0.0226288,1.24,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,1.24,Wed Jan 18 12:34:46 2023,0,
0.48411,99.8748,84,0.0226288,1.24,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0107527,1,1.24,Wed Jan 18 12:34:46 2023,0,
0.49417,99.983,81,0.0175191,0.96,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0146628,1,0.96,Wed Jan 18 12:34:46 2023,0,
0.50423,99.9914,85,0.0175191,0.96,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,0.96,Wed Jan 18 12:34:46 2023,0,
0.514294,99.8998,86,0.0175191,0.96,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0107527,1,0.96,Wed Jan 18 12:34:46 2023,0,
0.524353,99.7085,84,0.0175191,0.96,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0136852,1,0.96,Wed Jan 18 12:34:46 2023,0,
0.534413,99.4176,84,0.0175191,0.96,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0136852,1,0.96,Wed Jan 18 12:34:46 2023,0,
0.544477,99.0275,86,0.0131393,0.72,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,0.72,Wed Jan 18 12:34:46 2023,0,
0.554552,98.5374,86,0.0131393,0.72,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0117302,1,0.72,Wed Jan 18 12:34:46 2023,0,
0.564611,97.9497,84,0.0131393,0.72,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0136852,1,0.72,Wed Jan 18 12:34:46 2023,0,
0.574673,97.264,84,0.0131393,0.72,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0136852,1,0.72,Wed Jan 18 12:34:46 2023,0,
0.584735,96.4812,85,0.0131393,0.72,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,0.72,Wed Jan 18 12:34:46 2023,0,
0.594799,95.6019,85,0.0114969,0.63,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,0.63,Wed Jan 18 12:34:46 2023,0,
0.604861,94.6273,85,0.0114969,0.63,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,0.63,Wed Jan 18 12:34:46 2023,0,
0.614938,93.5571,85,0.0114969,0.63,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,0.63,Wed Jan 18 12:34:46 2023,0,
0.625019,92.3911,85,0.0114969,0.63,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0117302,1,0.63,Wed Jan 18 12:34:46 2023,0,
0.635079,91.1358,83,0.0114969,0.63,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0136852,1,0.63,Wed Jan 18 12:34:46 2023,0,
0.645141,89.7891,83,0.00967198,0.53,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,0.53,Wed Jan 18 12:34:46 2023,0,
0.655199,88.3536,83,0.00967198,0.53,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,0.53,Wed Jan 18 12:34:46 2023,0,
0.665353,86.8151,83,0.00967198,0.53,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0107527,1,0.53,Wed Jan 18 12:34:46 2023,0,
0.675421,85.2023,80,0.00967198,0.53,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0117302,1,0.53,Wed Jan 18 12:34:46 2023,0,
0.685486,83.5042,78,0.00967198,0.53,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0136852,1,0.53,Wed Jan 18 12:34:46 2023,0,
0.695547,81.724,78,0.00948949,0.52,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,0.52,Wed Jan 18 12:34:46 2023,0,
0.70561,79.8618,77,0.00948949,0.52,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,0.52,Wed Jan 18 12:34:46 2023,0,
0.715675,77.9187,75,0.00948949,0.52,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0136852,1,0.52,Wed Jan 18 12:34:46 2023,0,
0.725734,75.8993,75,0.00948949,0.52,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,0.52,Wed Jan 18 12:34:46 2023,0,
0.735793,73.8043,73,0.00948949,0.52,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0117302,1,0.52,Wed Jan 18 12:34:46 2023,0,
0.745854,71.6351,70,0.0114969,0.63,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0136852,1,0.63,Wed Jan 18 12:34:46 2023,0,
0.755913,69.3945,69,0.0114969,0.63,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,0.63,Wed Jan 18 12:34:46 2023,0,
0.765973,67.0847,69,0.0114969,0.63,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,0.63,Wed Jan 18 12:34:46 2023,0,
0.776031,64.7085,68,0.0114969,0.63,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0107527,1,0.63,Wed Jan 18 12:34:46 2023,0,
0.786093,62.2663,66,0.0114969,0.63,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0127077,1,0.63,Wed Jan 18 12:34:46 2023,0,
0.796152,59.7631,65,0.00729961,0.4,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.0117302,1,0.4,Wed Jan 18 12:34:46 2023,0,
0.806213,57.1996,65,0.00729961,0.4,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.00977517,1,0.4,Wed Jan 18 12:34:46 2023,0,
0.816278,54.5777,65,0.00729961,0.4,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.00782014,1,0.4,Wed Jan 18 12:34:46 2023,0,
0.826344,51.9012,65,0.00729961,0.4,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.00684262,1,0.4,Wed Jan 18 12:34:46 2023,0,
0.836406,49.1733,65,0.00729961,0.4,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.00488759,1,0.4,Wed Jan 18 12:34:46 2023,0,
0.846467,46.3969,65,0.00145992,0.08,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.00293255,1,0.08,Wed Jan 18 12:34:46 2023,0,
0.856528,43.5743,65,0.00145992,0.08,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.000977517,1,0.08,Wed Jan 18 12:34:46 2023,0,
0.866589,40.7082,65,0.00145992,0.08,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.000977517,1,0.08,Wed Jan 18 12:34:47 2023,0,
0.876648,37.8021,65,0.00145992,0.08,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.00293255,1,0.08,Wed Jan 18 12:34:47 2023,0,
0.886708,34.8574,65,0.00145992,0.08,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.00391007,1,0.08,Wed Jan 18 12:34:47 2023,0,
0.896768,31.8787,65,0.00273735,0.15,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.00684262,1,0.15,Wed Jan 18 12:34:47 2023,0,
0.906834,28.8662,65,0.00273735,0.15,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.00977517,1,0.15,Wed Jan 18 12:34:47 2023,0,
0.9169,25.8248,65,0.00273735,0.15,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0117302,1,0.15,Wed Jan 18 12:34:47 2023,0,
0.926963,22.7574,65,0.00273735,0.15,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0127077,1,0.15,Wed Jan 18 12:34:47 2023,0,
0.937023,19.6692,61,0.00273735,0.15,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0117302,1,0.15,Wed Jan 18 12:34:47 2023,0,
0.947085,16.5607,57,0.00675214,0.37,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.00977517,1,0.37,Wed Jan 18 12:34:47 2023,0,
0.957145,13.4357,57,0.00675214,0.37,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0117302,1,0.37,Wed Jan 18 12:34:47 2023,0,
0.967205,10.2976,57,0.00675214,0.37,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0146628,1,0.37,Wed Jan 18 12:34:47 2023,0,
0.977264,7.15006,50,0.00675214,0.37,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.00977517,1,0.37,Wed Jan 18 12:34:47 2023,0,
0.987323,3.99459,45,0.00675214,0.37,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.00782014,1,0.37,Wed Jan 18 12:34:47 2023,0,
0.997382,0.835999,45,0.00784708,0.43,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.00977517,1,0.43,Wed Jan 18 12:34:47 2023,0,
1.00744,-2.32384,45,0.00784708,0.43,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0127077,1,0.43,Wed Jan 18 12:34:47 2023,0,
1.0175,-5.48264,42,0.00784708,0.43,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0127077,1,0.43,Wed Jan 18 12:34:47 2023,0,
1.02757,-8.63533,41,0.00784708,0.43,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0127077,1,0.43,Wed Jan 18 12:34:47 2023,0,
1.03763,-11.7787,38,0.00784708,0.43,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0136852,1,0.43,Wed Jan 18 12:34:47 2023,0,
1.04769,-14.9134,36,0.0125918,0.69,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0127077,1,0.69,Wed Jan 18 12:34:47 2023,0,
1.05775,-18.0312,35,0.0125918,0.69,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0146628,1,0.69,Wed Jan 18 12:34:47 2023,0,
1.06782,-21.1308,29,0.0125918,0.69,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0127077,1,0.69,Wed Jan 18 12:34:47 2023,0,
1.07787,-24.2086,28,0.0125918,0.69,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0127077,1,0.69,Wed Jan 18 12:34:47 2023,0,
1.08794,-27.2627,27,0.0125918,0.69,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0156403,1,0.69,Wed Jan 18 12:34:47 2023,0,
1.09801,-30.2922,21,0.0224463,1.23,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0117302,1,1.23,Wed Jan 18 12:34:47 2023,0,
1.10807,-33.2888,20,0.0224463,1.23,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0127077,1,1.23,Wed Jan 18 12:34:47 2023,0,
1.11813,-36.2522,19,0.0224463,1.23,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0156403,1,1.23,Wed Jan 18 12:34:47 2023,0,
1.12819,-39.1796,14,0.0224463,1.23,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0117302,1,1.23,Wed Jan 18 12:34:47 2023,0,
1.13825,-42.0665,14,0.0224463,1.23,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0146628,1,1.23,Wed Jan 18 12:34:47 2023,0,
1.14831,-44.9123,10,0.0231763,1.27,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0127077,1,1.27,Wed Jan 18 12:34:47 2023,0,
1.15837,-47.7138,7,0.0231763,1.27,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0127077,1,1.27,Wed Jan 18 12:34:47 2023,0,
1.16843,-50.468,5,0.0231763,1.27,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0127077,1,1.27,Wed Jan 18 12:34:47 2023,0,
1.17849,-53.1698,2,0.0231763,1.27,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0136852,1,1.27,Wed Jan 18 12:34:47 2023,0,
1.18855,-55.8199,-2,0.0231763,1.27,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0117302,1,1.27,Wed Jan 18 12:34:47 2023,0,
1.19861,-58.4129,-4,0.019344,1.06,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0127077,1,1.06,Wed Jan 18 12:34:47 2023,0,
1.20867,-60.9486,-7,0.019344,1.06,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0127077,1,1.06,Wed Jan 18 12:34:47 2023,0,
1.21874,-63.4257,-9,0.019344,1.06,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0127077,1,1.06,Wed Jan 18 12:34:47 2023,0,
1.2288,-65.8374,-12,0.019344,1.06,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0146628,1,1.06,Wed Jan 18 12:34:47 2023,0,
1.23886,-68.1829,-15,0.019344,1.06,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0127077,1,1.06,Wed Jan 18 12:34:47 2023,0,
1.24892,-70.4605,-16,0.0164241,0.9,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0136852,1,0.9,Wed Jan 18 12:34:47 2023,0,
1.25898,-72.6672,-20,0.0164241,0.9,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0127077,1,0.9,Wed Jan 18 12:34:47 2023,0,
1.26904,-74.8024,-26,0.0164241,0.9,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.00977517,1,0.9,Wed Jan 18 12:34:47 2023,0,
1.2791,-76.862,-30,0.0164241,0.9,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.00879765,1,0.9,Wed Jan 18 12:34:47 2023,0,
1.28916,-78.8454,-33,0.0164241,0.9,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.00782014,1,0.9,Wed Jan 18 12:34:47 2023,0,
1.29923,-80.7508,-34,0.00875953,0.48,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.00977517,1,0.48,Wed Jan 18 12:34:47 2023,0,
1.30938,-82.5897,-34,0.00875953,0.48,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0117302,1,0.48,Wed Jan 18 12:34:47 2023,0,
1.31945,-84.332,-37,0.00875953,0.48,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0127077,1,0.48,Wed Jan 18 12:34:47 2023,0,
1.32951,-85.9886,-43,0.00875953,0.48,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.00977517,1,0.48,Wed Jan 18 12:34:47 2023,0,
1.33957,-87.5587,-52,0.00875953,0.48,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.00293255,1,0.48,Wed Jan 18 12:34:47 2023,0,
1.34963,-89.0421,-62,0.00346732,0.19,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.00391007,1,0.19,Wed Jan 18 12:34:47 2023,0,
1.35969,-90.4357,-64,0.00346732,0.19,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.00488759,1,0.19,Wed Jan 18 12:34:47 2023,0,
1.36975,-91.7394,-64,0.00346732,0.19,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0.00195503,1,0.19,Wed Jan 18 12:34:47 2023,0,
1.37981,-92.951,-64,0.00346732,0.19,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,0,1,0.19,Wed Jan 18 12:34:47 2023,0,
1.38988,-94.0702,-64,0.00346732,0.19,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.00195503,1,0.19,Wed Jan 18 12:34:47 2023,0,
1.39994,-95.0956,-64,0.00310233,0.17,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.00488759,1,0.17,Wed Jan 18 12:34:47 2023,0,
1.41,-96.0259,-64,0.00310233,0.17,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0058651,1,0.17,Wed Jan 18 12:34:47 2023,0,
1.42007,-96.8602,-64,0.00310233,0.17,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.00782014,1,0.17,Wed Jan 18 12:34:47 2023,0,
1.43013,-97.5976,-64,0.00310233,0.17,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.00977517,1,0.17,Wed Jan 18 12:34:47 2023,0,
1.44019,-98.2373,-64,0.00310233,0.17,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0117302,1,0.17,Wed Jan 18 12:34:47 2023,0,
1.45025,-98.779,-65,0.00255486,0.14,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0136852,1,0.14,Wed Jan 18 12:34:47 2023,0,
1.46031,-99.2218,-70,0.00255486,0.14,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0107527,1,0.14,Wed Jan 18 12:34:47 2023,0,
1.47036,-99.5657,-75,0.00255486,0.14,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.00782014,1,0.14,Wed Jan 18 12:34:47 2023,0,
1.48042,-99.8101,-80,0.00255486,0.14,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.00488759,1,0.14,Wed Jan 18 12:34:47 2023,0,
1.49048,-99.9549,-83,0.00255486,0.14,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.00391007,1,0.14,Wed Jan 18 12:34:47 2023,0,
1.50054,-99.9999,-83,0.00273735,0.15,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.00391007,1,0.15,Wed Jan 18 12:34:47 2023,0,
1.5106,-99.945,-83,0.00273735,0.15,0,0,0,0,4.3838,-3.93723e-44,1,0,0,-1.04104e-05,-0.0058651,1,0.15,Wed Jan 18 12:34:47 2023,0,
