12-Dec-22 10:52:57 AM,0,4.96000051498413E-04
12-Dec-22 10:52:57 AM,10,5.0400011241436E-04
12-Dec-22 10:52:57 AM,20,5.1099993288517E-04
12-Dec-22 10:52:57 AM,30,5.1600020378828E-04
12-Dec-22 10:52:57 AM,40,5.21000009030104E-04
12-Dec-22 10:52:57 AM,50,5.28000295162201E-04
12-Dec-22 10:52:57 AM,60,5.31999859958887E-04
12-Dec-22 10:52:57 AM,70,5.35000115633011E-04
12-Dec-22 10:52:57 AM,80,5.41000161319971E-04
12-Dec-22 10:52:57 AM,90,5.45999966561794E-04
12-Dec-22 10:52:57 AM,100,5.52000012248755E-04
12-Dec-22 10:52:57 AM,110,5.58000057935715E-04
12-Dec-22 10:52:57 AM,120,5.68000134080648E-04
12-Dec-22 10:52:57 AM,130,5.70000149309635E-04
12-Dec-22 10:52:57 AM,140,5.76999969780445E-04
12-Dec-22 10:52:57 AM,150,5.76999969780445E-04
12-Dec-22 10:52:57 AM,160,5.76999969780445E-04
12-Dec-22 10:52:57 AM,170,5.76999969780445E-04
12-Dec-22 10:52:57 AM,180,5.81000000238419E-04
12-Dec-22 10:52:57 AM,190,5.76999969780445E-04
12-Dec-22 10:52:57 AM,201,5.83000015467405E-04
12-Dec-22 10:52:57 AM,211,5.76999969780445E-04
12-Dec-22 10:52:57 AM,221,5.76000194996595E-04
12-Dec-22 10:52:57 AM,231,5.64999878406525E-04
12-Dec-22 10:52:57 AM,241,5.64000103622675E-04
12-Dec-22 10:52:57 AM,251,5.54000027477741E-04
12-Dec-22 10:52:57 AM,261,5.52000012248755E-04
12-Dec-22 10:52:57 AM,271,5.43999951332808E-04
12-Dec-22 10:52:57 AM,281,5.41000161319971E-04
12-Dec-22 10:52:57 AM,291,5.35999890416861E-04
12-Dec-22 10:52:57 AM,301,5.35000115633011E-04
12-Dec-22 10:52:57 AM,311,5.29000069946051E-04
12-Dec-22 10:52:57 AM,321,5.29000069946051E-04
12-Dec-22 10:52:57 AM,331,5.22000249475241E-04
12-Dec-22 10:52:57 AM,341,5.22000249475241E-04
12-Dec-22 10:52:57 AM,351,5.12000173330307E-04
12-Dec-22 10:52:57 AM,361,5.1600020378828E-04
12-Dec-22 10:52:57 AM,371,5.06000127643347E-04
12-Dec-22 10:52:57 AM,381,5.08999917656183E-04
12-Dec-22 10:52:57 AM,391,5.00000081956387E-04
12-Dec-22 10:52:57 AM,401,5.00999856740236E-04
12-Dec-22 10:52:57 AM,411,4.9200002104044E-04
12-Dec-22 10:52:57 AM,421,4.95000276714563E-04
12-Dec-22 10:52:57 AM,431,4.87999990582466E-04
12-Dec-22 10:52:57 AM,441,4.96000051498413E-04
12-Dec-22 10:52:57 AM,451,4.89000231027603E-04
12-Dec-22 10:52:57 AM,461,4.9700029194355E-04
12-Dec-22 10:52:57 AM,471,4.87000215798616E-04
12-Dec-22 10:52:57 AM,481,4.99000307172537E-04
12-Dec-22 10:52:57 AM,491,4.99000307172537E-04
12-Dec-22 10:52:57 AM,501,5.1000015810132E-04
12-Dec-22 10:52:57 AM,511,5.1099993288517E-04
12-Dec-22 10:52:57 AM,521,5.24000264704227E-04
12-Dec-22 10:52:57 AM,531,5.27000054717064E-04
12-Dec-22 10:52:57 AM,541,5.41999936103821E-04
12-Dec-22 10:52:57 AM,551,5.41000161319971E-04
12-Dec-22 10:52:57 AM,561,5.51000237464905E-04
12-Dec-22 10:52:57 AM,571,5.49999997019768E-04
12-Dec-22 10:52:57 AM,581,5.60999847948551E-04
12-Dec-22 10:52:57 AM,591,5.60000073164701E-04
12-Dec-22 10:52:57 AM,601,5.70999924093485E-04
12-Dec-22 10:52:57 AM,611,5.66000118851662E-04
12-Dec-22 10:52:57 AM,622,5.76000194996595E-04
12-Dec-22 10:52:57 AM,632,5.74000179767609E-04
12-Dec-22 10:52:57 AM,642,2.64299986883998E-03
12-Dec-22 10:52:57 AM,652,-1.17999967187643E-03
12-Dec-22 10:52:57 AM,662,2.29800026863813E-03
