Time,Target Position,Measured Position,Torque,Current,Rotation raw,Pinion Target,Pinion Position,Pinion Current,Torque demand,Previous Pos,Moved,Motion Direction,i,j,Percent Output, Pos Control, Stator Current,System Clock
0.302945,122.147,22,0.0910626,4.99,-30,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0234604,1,4.99,Mon Dec 12 10:53:03 2022,0,
0.31301,124.843,24,0.100552,5.51,-33,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0293255,1,5.51,Mon Dec 12 10:53:03 2022,0,
0.323111,127.418,27,0.104202,5.71,-36,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.00977517,1,5.71,Mon Dec 12 10:53:03 2022,0,
0.333198,129.862,28,0.114786,6.29,-38,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0254154,1,6.29,Mon Dec 12 10:53:03 2022,0,
0.34328,132.174,30,0.114239,6.26,-42,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0312805,1,6.26,Mon Dec 12 10:53:03 2022,0,
0.353346,134.351,34,0.117159,6.42,-45,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.030303,1,6.42,Mon Dec 12 10:53:03 2022,0,
0.36341,136.392,36,0.126648,6.94,-49,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.00293255,1,6.94,Mon Dec 12 10:53:03 2022,0,
0.373485,138.3,40,0.126831,6.95,-52,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0332356,1,6.95,Mon Dec 12 10:53:03 2022,0,
0.383548,140.066,42,0.139058,7.62,-55,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0332356,1,7.62,Mon Dec 12 10:53:03 2022,0,
0.393611,141.693,45,0.157307,8.62,-59,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0381232,1,8.62,Mon Dec 12 10:53:03 2022,0,
0.403672,143.178,52,0.157307,8.62,-64,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.026393,1,8.62,Mon Dec 12 10:53:03 2022,0,
0.413735,144.52,52,0.151284,8.29,-68,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.026393,1,8.29,Mon Dec 12 10:53:03 2022,0,
0.423798,145.717,55,0.150372,8.24,-72,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.030303,1,8.24,Mon Dec 12 10:53:03 2022,0,
0.433869,146.77,59,0.141065,7.73,-76,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0332356,1,7.73,Mon Dec 12 10:53:03 2022,0,
0.443941,147.676,65,0.146722,8.04,-81,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0332356,1,8.04,Mon Dec 12 10:53:03 2022,0,
0.454022,148.435,65,0.141065,7.73,-86,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0332356,1,7.73,Mon Dec 12 10:53:03 2022,0,
0.464083,149.044,69,0.131758,7.22,-90,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0058651,1,7.22,Mon Dec 12 10:53:03 2022,0,
0.474146,149.504,77,0.115516,6.33,-94,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0342131,1,6.33,Mon Dec 12 10:53:03 2022,0,
0.484208,149.814,81,0.123363,6.76,-100,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.026393,1,6.76,Mon Dec 12 10:53:03 2022,0,
0.494272,149.975,81,0.123363,6.76,-104,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.028348,1,6.76,Mon Dec 12 10:53:03 2022,0,
0.504332,149.986,88,0.121356,6.65,-108,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0244379,1,6.65,Mon Dec 12 10:53:03 2022,0,
0.514394,149.848,91,0.112232,6.15,-111,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0293255,1,6.15,Mon Dec 12 10:53:03 2022,0,
0.524456,149.559,91,0.120991,6.63,-116,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0293255,1,6.63,Mon Dec 12 10:53:03 2022,0,
0.534522,149.121,98,0.127378,6.98,-120,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.00391007,1,6.98,Mon Dec 12 10:53:03 2022,0,
0.544589,148.534,102,0.123181,6.75,-124,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.026393,1,6.75,Mon Dec 12 10:53:03 2022,0,
0.554659,147.797,105,0.115516,6.33,-128,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0,1,6.33,Mon Dec 12 10:53:03 2022,0,
0.564729,146.914,109,0.124823,6.84,-133,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0058651,1,6.84,Mon Dec 12 10:53:03 2022,0,
0.574804,145.882,112,0.112961,6.19,-136,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0234604,1,6.19,Mon Dec 12 10:53:03 2022,0,
0.584872,144.705,115,0.0994572,5.45,-139,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0107527,1,5.45,Mon Dec 12 10:53:03 2022,0,
0.594939,143.383,117,0.0810257,4.44,-143,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.00782014,1,4.44,Mon Dec 12 10:53:03 2022,0,
0.605005,141.918,120,0.0802957,4.4,-145,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0215054,1,4.4,Mon Dec 12 10:53:03 2022,0,
0.61507,140.312,121,0.0746385,4.09,-147,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.030303,1,4.09,Mon Dec 12 10:53:03 2022,0,
0.625135,138.565,124,0.0737261,4.04,-151,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0312805,1,4.04,Mon Dec 12 10:53:03 2022,0,
0.635207,136.679,127,0.0899677,4.93,-155,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0234604,1,4.93,Mon Dec 12 10:53:03 2022,0,
0.645273,134.656,129,0.083763,4.59,-157,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0195503,1,4.59,Mon Dec 12 10:53:03 2022,0,
0.655436,132.479,131,0.0815732,4.47,-158,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.00684262,1,4.47,Mon Dec 12 10:53:03 2022,0,
0.665504,130.187,132,0.0875953,4.8,-159,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0185728,1,4.8,Mon Dec 12 10:53:03 2022,0,
0.675571,127.766,132,0.0879603,4.82,-160,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0224829,1,4.82,Mon Dec 12 10:53:03 2022,0,
0.685635,125.218,133,0.0905152,4.96,-160,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0166178,1,4.96,Mon Dec 12 10:53:03 2022,0,
0.695701,122.544,133,0.0691638,3.79,-160,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0166178,1,3.79,Mon Dec 12 10:53:03 2022,0,
0.705766,119.748,133,0.0740911,4.06,-160,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0205279,1,4.06,Mon Dec 12 10:53:03 2022,0,
0.715836,116.83,133,0.084493,4.63,-160,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0195503,1,4.63,Mon Dec 12 10:53:03 2022,0,
0.725901,113.798,133,0.0866829,4.75,-160,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0195503,1,4.75,Mon Dec 12 10:53:03 2022,0,
0.735985,110.65,133,0.0921576,5.05,-160,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0195503,1,5.05,Mon Dec 12 10:53:03 2022,0,
0.746048,107.388,133,0.0888728,4.87,-160,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0195503,1,4.87,Mon Dec 12 10:53:03 2022,0,
0.756115,104.024,133,0.0932525,5.11,-160,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0175953,1,5.11,Mon Dec 12 10:53:03 2022,0,
0.766179,100.555,133,0.0963549,5.28,-160,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0175953,1,5.28,Mon Dec 12 10:53:03 2022,0,
0.776243,96.9861,133,0.0896027,4.91,-160,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0117302,1,4.91,Mon Dec 12 10:53:03 2022,0,
0.786306,93.3209,133,0.0753685,4.13,-160,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0107527,1,4.13,Mon Dec 12 10:53:03 2022,0,
0.796372,89.5613,133,0.0605868,3.32,-160,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0107527,1,3.32,Mon Dec 12 10:53:03 2022,0,
0.806433,85.7133,133,0.0459875,2.52,-160,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0,1,2.52,Mon Dec 12 10:53:03 2022,0,
0.816499,81.7795,133,0.0313883,1.72,-160,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.00391007,1,1.72,Mon Dec 12 10:53:03 2022,0,
0.826581,77.7567,133,0.017884,0.98,-160,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.00488759,1,0.98,Mon Dec 12 10:53:03 2022,0,
0.836656,73.6584,133,0.00620467,0.34,-160,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0058651,1,0.34,Mon Dec 12 10:53:03 2022,0,
0.846725,69.4878,133,0.0038323,0.21,-160,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0146628,1,0.21,Mon Dec 12 10:53:03 2022,0,
0.856793,65.2496,133,0.00839455,0.46,-159,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0254154,1,0.46,Mon Dec 12 10:53:03 2022,0,
0.866857,60.9469,133,0.028651,1.57,-158,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0273705,1,1.57,Mon Dec 12 10:53:03 2022,0,
0.876924,56.5822,131,0.0571195,3.13,-155,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0312805,1,3.13,Mon Dec 12 10:53:03 2022,0,
0.886987,52.1626,129,0.0731786,4.01,-152,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0156403,1,4.01,Mon Dec 12 10:53:03 2022,0,
0.89708,47.6781,127,0.0753685,4.13,-150,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,0.0146628,1,4.13,Mon Dec 12 10:53:03 2022,0,
0.907159,43.1513,126,0.0875953,4.8,-150,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0205279,1,4.8,Mon Dec 12 10:53:03 2022,0,
0.917244,38.5794,126,0.119714,6.56,-148,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0342131,1,6.56,Mon Dec 12 10:53:03 2022,0,
0.927308,33.9783,124,0.119714,6.56,-145,0,0,0,0.15,-4.23501e-44,0,-4.25218e-44,0,0,-0.0312805,1,6.56,Mon Dec 12 10:53:03 2022,0,
