Time,Target Position,Measured Position,Torque,Current,Rotation raw,Pinion Target,Pinion Position,Pinion Current,Torque demand,Previous Pos,Moved,Motion Direction,i,j,Percent Output,PosControl, Stator Current,System Clock,
9.75428,2.5,-24,0.00784708,0.43,0,8,0,0.16,4.3838,-24,1,1,0,0,0.00488759,1,0.43,Wed Jan 18 12:42:55 2023,0,
9.76434,2.5,-14,0.00784708,0.43,0,8,0,0.16,4.3838,-14,1,1,0,0,-0.00293255,1,0.43,Wed Jan 18 12:42:55 2023,0,
9.7744,2.5,-7,0.0138693,0.76,0,8,0,0.16,4.3838,-7,1,1,0,0,-0.00977517,1,0.76,Wed Jan 18 12:42:55 2023,0,
9.78445,2.5,-4,0.0138693,0.76,0,8,0,0.17,4.3838,-4,1,1,0,0,-0.0136852,1,0.76,Wed Jan 18 12:42:55 2023,0,
9.79451,2.5,-5,0.0138693,0.76,0,8,0,0.17,4.3838,-5,1,1,0,0,-0.0136852,1,0.76,Wed Jan 18 12:42:55 2023,0,
9.80457,2.5,-6,0.0105844,0.58,0,8,0,0.17,4.3838,-6,1,1,0,0,-0.0107527,1,0.58,Wed Jan 18 12:42:55 2023,0,
9.81463,2.5,-4,0.0105844,0.58,0,8,0,0.17,4.3838,-4,1,1,0,0,-0.0117302,1,0.58,Wed Jan 18 12:42:55 2023,0,
9.82468,2.5,-3,0.0105844,0.58,0,8,0,0.17,4.3838,-3,1,1,0,0,-0.0127077,1,0.58,Wed Jan 18 12:42:55 2023,0,
9.83474,2.5,-3,0.0105844,0.58,0,8,0,0.18,4.3838,-3,1,1,0,0,-0.0107527,1,0.58,Wed Jan 18 12:42:55 2023,0,
9.8448,2.5,-3,0.0105844,0.58,0,8,0,0.18,4.3838,-3,1,1,0,0,-0.00977517,1,0.58,Wed Jan 18 12:42:55 2023,0,
9.85486,2.5,-3,0.00602218,0.33,0,8,0,0.18,4.3838,-3,1,1,0,0,-0.00879765,1,0.33,Wed Jan 18 12:42:55 2023,0,
9.86492,2.5,-3,0.00602218,0.33,0,8,0,0.18,4.3838,-3,1,1,0,0,-0.00782014,1,0.33,Wed Jan 18 12:42:55 2023,0,
9.87498,2.5,-3,0.00602218,0.33,0,8,0,0.18,4.3838,-3,1,1,0,0,-0.00684262,1,0.33,Wed Jan 18 12:42:55 2023,0,
9.88504,2.5,-3,0.00602218,0.33,0,8,0,0.18,4.3838,-3,1,1,0,0,-0.0058651,1,0.33,Wed Jan 18 12:42:55 2023,0,
9.8951,2.5,-3,0.00602218,0.33,0,8,0,0.18,4.3838,-3,1,1,0,0,-0.00391007,1,0.33,Wed Jan 18 12:42:55 2023,0,
9.90516,2.5,-3,0.00364981,0.2,0,8,0,0.18,4.3838,-3,1,1,0,0,-0.00293255,1,0.2,Wed Jan 18 12:42:55 2023,0,
9.91522,2.5,-3,0.00364981,0.2,0,8,0,0.18,4.3838,-3,1,1,0,0,-0.00195503,1,0.2,Wed Jan 18 12:42:55 2023,0,
9.92528,2.5,-3,0.00364981,0.2,0,8,0,0.18,4.3838,-3,1,1,0,0,0,1,0.2,Wed Jan 18 12:42:55 2023,0,
9.93533,2.5,-3,0.00364981,0.2,0,8,0,0.17,4.3838,-3,1,1,0,0,0.000977517,1,0.2,Wed Jan 18 12:42:55 2023,0,
9.94539,2.5,-3,0.00364981,0.2,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00195503,1,0.2,Wed Jan 18 12:42:55 2023,0,
9.95545,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:55 2023,0,
9.96551,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:55 2023,0,
9.97557,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:55 2023,0,
9.98562,2.5,-3,0.00237237,0.13,0,8,0,0.18,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:55 2023,0,
9.99568,2.5,-3,0.00237237,0.13,0,8,0,0.18,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:55 2023,0,
10.0057,2.5,-3,0.00255486,0.14,0,8,0,0.18,4.3838,-3,1,1,0,0,0.00293255,1,0.14,Wed Jan 18 12:42:55 2023,0,
10.0158,2.5,-3,0.00255486,0.14,0,8,0,0.18,4.3838,-3,1,1,0,0,0.00293255,1,0.14,Wed Jan 18 12:42:55 2023,0,
10.0259,2.5,-3,0.00255486,0.14,0,8,0,0.18,4.3838,-3,1,1,0,0,0.00293255,1,0.14,Wed Jan 18 12:42:55 2023,0,
10.0359,2.5,-3,0.00255486,0.14,0,8,0,0.19,4.3838,-3,1,1,0,0,0.00293255,1,0.14,Wed Jan 18 12:42:55 2023,0,
10.046,2.5,-3,0.00255486,0.14,0,8,0,0.19,4.3838,-3,1,1,0,0,0.00293255,1,0.14,Wed Jan 18 12:42:55 2023,0,
10.056,2.5,-3,0.00218988,0.12,0,8,0,0.19,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:55 2023,0,
10.0661,2.5,-3,0.00218988,0.12,0,8,0,0.19,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:55 2023,0,
10.0762,2.5,-3,0.00218988,0.12,0,8,0,0.19,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:55 2023,0,
10.0863,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:55 2023,0,
10.0964,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:55 2023,0,
10.1064,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:55 2023,0,
10.1165,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:55 2023,0,
10.1265,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:55 2023,0,
10.1366,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:55 2023,0,
10.1467,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:55 2023,0,
10.1567,2.5,-3,0.00200739,0.11,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.11,Wed Jan 18 12:42:55 2023,0,
10.1668,2.5,-3,0.00200739,0.11,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.11,Wed Jan 18 12:42:55 2023,0,
10.1768,2.5,-3,0.00200739,0.11,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.11,Wed Jan 18 12:42:55 2023,0,
10.1869,2.5,-3,0.00200739,0.11,0,8,0,0.18,4.3838,-3,1,1,0,0,0.00293255,1,0.11,Wed Jan 18 12:42:55 2023,0,
10.197,2.5,-3,0.00200739,0.11,0,8,0,0.18,4.3838,-3,1,1,0,0,0.00293255,1,0.11,Wed Jan 18 12:42:56 2023,0,
10.207,2.5,-3,0.00218988,0.12,0,8,0,0.18,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
10.2171,2.5,-3,0.00218988,0.12,0,8,0,0.18,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
10.2271,2.5,-3,0.00218988,0.12,0,8,0,0.18,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
10.2372,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
10.2472,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
10.2573,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.2674,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.2774,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.2875,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.2975,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.3076,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.3177,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.3277,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.3378,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.3478,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.3579,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
10.368,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
10.378,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
10.3881,2.5,-3,0.00218988,0.12,0,8,0,0.16,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
10.3981,2.5,-3,0.00218988,0.12,0,8,0,0.16,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
10.4082,2.5,-3,0.00218988,0.12,0,8,0,0.16,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
10.4183,2.5,-3,0.00218988,0.12,0,8,0,0.16,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
10.4283,2.5,-3,0.00218988,0.12,0,8,0,0.16,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
10.4384,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
10.4484,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
10.4585,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.4686,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.4786,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.4887,2.5,-3,0.00237237,0.13,0,8,0,0.18,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.4987,2.5,-3,0.00237237,0.13,0,8,0,0.18,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.5088,2.5,-3,0.00237237,0.13,0,8,0,0.18,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.5188,2.5,-3,0.00237237,0.13,0,8,0,0.18,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.5289,2.5,-3,0.00237237,0.13,0,8,0,0.18,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.539,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.549,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.5591,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.5691,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.5792,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.5893,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.5993,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.6094,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.6194,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.6295,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.6396,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.6496,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.6597,2.5,-3,0.00255486,0.14,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.14,Wed Jan 18 12:42:56 2023,0,
10.6697,2.5,-3,0.00255486,0.14,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.14,Wed Jan 18 12:42:56 2023,0,
10.6798,2.5,-3,0.00255486,0.14,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.14,Wed Jan 18 12:42:56 2023,0,
10.6899,2.5,-3,0.00255486,0.14,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.14,Wed Jan 18 12:42:56 2023,0,
10.6999,2.5,-3,0.00255486,0.14,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.14,Wed Jan 18 12:42:56 2023,0,
10.71,2.5,-3,0.00255486,0.14,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.14,Wed Jan 18 12:42:56 2023,0,
10.72,2.5,-3,0.00255486,0.14,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.14,Wed Jan 18 12:42:56 2023,0,
10.7301,2.5,-3,0.00255486,0.14,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.14,Wed Jan 18 12:42:56 2023,0,
10.7401,2.5,-3,0.00255486,0.14,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.14,Wed Jan 18 12:42:56 2023,0,
10.7502,2.5,-3,0.00255486,0.14,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.14,Wed Jan 18 12:42:56 2023,0,
10.7603,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.7703,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.7804,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.7904,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.8005,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.8106,2.5,-3,0.00255486,0.14,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.14,Wed Jan 18 12:42:56 2023,0,
10.8206,2.5,-3,0.00255486,0.14,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.14,Wed Jan 18 12:42:56 2023,0,
10.8307,2.5,-3,0.00255486,0.14,0,8,0,0.18,4.3838,-3,1,1,0,0,0.00293255,1,0.14,Wed Jan 18 12:42:56 2023,0,
10.8407,2.5,-3,0.00255486,0.14,0,8,0,0.18,4.3838,-3,1,1,0,0,0.00293255,1,0.14,Wed Jan 18 12:42:56 2023,0,
10.8508,2.5,-3,0.00255486,0.14,0,8,0,0.18,4.3838,-3,1,1,0,0,0.00293255,1,0.14,Wed Jan 18 12:42:56 2023,0,
10.8609,2.5,-3,0.00237237,0.13,0,8,0,0.18,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.871,2.5,-3,0.00237237,0.13,0,8,0,0.18,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.8811,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.8911,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.9012,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.9113,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.9213,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.9314,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.9414,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.9515,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
10.9615,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
10.9716,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
10.9817,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
10.9917,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
11.0018,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
11.0118,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
11.0219,2.5,-3,0.00237237,0.13,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
11.032,2.5,-3,0.00237237,0.13,0,8,0,0.15,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
11.042,2.5,-3,0.00237237,0.13,0,8,0,0.15,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
11.0521,2.5,-3,0.00237237,0.13,0,8,0,0.15,4.3838,-3,1,1,0,0,0.00293255,1,0.13,Wed Jan 18 12:42:56 2023,0,
11.0621,2.5,-3,0.00200739,0.11,0,8,0,0.15,4.3838,-3,1,1,0,0,0.00293255,1,0.11,Wed Jan 18 12:42:56 2023,0,
11.0722,2.5,-3,0.00200739,0.11,0,8,0,0.15,4.3838,-3,1,1,0,0,0.00293255,1,0.11,Wed Jan 18 12:42:56 2023,0,
11.0823,2.5,-3,0.00200739,0.11,0,8,0,0.16,4.3838,-3,1,1,0,0,0.00293255,1,0.11,Wed Jan 18 12:42:56 2023,0,
11.0923,2.5,-3,0.00200739,0.11,0,8,0,0.16,4.3838,-3,1,1,0,0,0.00293255,1,0.11,Wed Jan 18 12:42:56 2023,0,
11.1024,2.5,-3,0.00200739,0.11,0,8,0,0.16,4.3838,-3,1,1,0,0,0.00293255,1,0.11,Wed Jan 18 12:42:56 2023,0,
11.1124,2.5,-3,0.00218988,0.12,0,8,0,0.16,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
11.1225,2.5,-3,0.00218988,0.12,0,8,0,0.16,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
11.1326,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
11.1426,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
11.1527,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
11.1627,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
11.1728,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
11.1829,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:56 2023,0,
11.1929,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:57 2023,0,
11.203,2.5,-3,0.00218988,0.12,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.12,Wed Jan 18 12:42:57 2023,0,
11.213,2.5,-3,0.00200739,0.11,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.11,Wed Jan 18 12:42:57 2023,0,
11.2231,2.5,-3,0.00200739,0.11,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.11,Wed Jan 18 12:42:57 2023,0,
11.2331,2.5,-3,0.00200739,0.11,0,8,0,0.17,4.3838,-3,1,1,0,0,0.00293255,1,0.11,Wed Jan 18 12:42:57 2023,0,
11.2432,2.5,-3,0.00200739,0.11,0,8,0,0.17,2.5,-3,1,1,0,0,0.00293255,0,0.11,Wed Jan 18 12:42:57 2023,0,
11.2533,2.5,-3,0.00200739,0.11,0,8,0,0.17,2.5,-3,1,1,0,0,0.00293255,0,0.11,Wed Jan 18 12:42:57 2023,0,
11.2633,2.5,-3,0.00310233,0.17,0,8,0,0.17,2.5,-3,1,1,0,0,0.0195503,0,0.17,Wed Jan 18 12:42:57 2023,0,
11.2734,2.5,11,0.00310233,0.17,0,8,0,0.17,2.5,-3,1,1,0,0,0.0156403,0,0.17,Wed Jan 18 12:42:57 2023,0,
11.2834,2.5,24,0.00310233,0.17,0,8,0,0.17,2.5,-3,1,1,0,0,0.0136852,0,0.17,Wed Jan 18 12:42:57 2023,0,
11.2935,2.5,30,0.00310233,0.17,0,8,0,0.17,2.5,-3,1,1,0,0,0.0175953,0,0.17,Wed Jan 18 12:42:57 2023,0,
11.3036,2.5,41,0.00310233,0.17,0,8,0,0.17,2.5,-3,1,1,0,0,0.0156403,0,0.17,Wed Jan 18 12:42:57 2023,0,
11.3136,2.5,49,0.0147817,0.81,0,8,0,0.17,2.5,-3,1,1,0,0,0.0156403,0,0.81,Wed Jan 18 12:42:57 2023,0,
11.3237,2.5,56,0.0147817,0.81,0,8,0,0.17,2.5,-3,1,1,0,0,0.0175953,0,0.81,Wed Jan 18 12:42:57 2023,0,
11.3337,2.5,76,0.0147817,0.81,0,8,0,0.17,2.5,-3,1,1,0,0,0.0156403,0,0.81,Wed Jan 18 12:42:57 2023,0,
11.3438,2.5,76,0.0147817,0.81,0,8,0,0.17,2.5,-3,1,1,0,0,0.0156403,0,0.81,Wed Jan 18 12:42:57 2023,0,
11.3539,2.5,87,0.0147817,0.81,0,8,0,0.17,2.5,-3,1,1,0,0,0.0156403,0,0.81,Wed Jan 18 12:42:57 2023,0,
11.3639,2.5,114,0.0145992,0.8,0,8,0,0.17,2.5,-3,1,1,0,0,0.0146628,0,0.8,Wed Jan 18 12:42:57 2023,0,
11.374,2.5,128,0.0145992,0.8,0,8,0,0.17,2.5,-3,1,1,0,0,0.0136852,0,0.8,Wed Jan 18 12:42:57 2023,0,
11.384,2.5,128,0.0145992,0.8,0,8,0,0.18,2.5,-3,1,1,0,0,0.0136852,0,0.8,Wed Jan 18 12:42:57 2023,0,
11.3941,2.5,144,0.0145992,0.8,0,8,0,0.18,2.5,-3,1,1,0,0,0.0136852,0,0.8,Wed Jan 18 12:42:57 2023,0,
11.4042,2.5,164,0.0145992,0.8,0,8,0,0.18,2.5,-3,1,1,0,0,0.0166178,0,0.8,Wed Jan 18 12:42:57 2023,0,
11.4142,2.5,173,0.0038323,0.21,0,8,0,0.18,2.5,-3,1,1,0,0,0.0156403,0,0.21,Wed Jan 18 12:42:57 2023,0,
11.4243,2.5,181,0.0038323,0.21,0,8,0,0.18,2.5,-3,1,1,0,0,0.0166178,0,0.21,Wed Jan 18 12:42:57 2023,0,
11.4343,2.5,181,0.0038323,0.21,0,8,0,0.17,2.5,-3,1,1,0,0,0.0166178,0,0.21,Wed Jan 18 12:42:57 2023,0,
11.4444,2.5,199,0.0038323,0.21,0,8,0,0.17,2.5,-3,1,1,0,0,0.0156403,0,0.21,Wed Jan 18 12:42:57 2023,0,
11.4544,2.5,209,0.0187965,1.03,0,8,0,0.17,2.5,-3,1,1,0,0,0.0156403,0,1.03,Wed Jan 18 12:42:57 2023,0,
11.4645,2.5,221,0.0187965,1.03,0,8,0,0.17,2.5,-3,1,1,0,0,0.0146628,0,1.03,Wed Jan 18 12:42:57 2023,0,
11.4746,2.5,221,0.0187965,1.03,0,8,0,0.17,2.5,-3,1,1,0,0,0.0166178,0,1.03,Wed Jan 18 12:42:57 2023,0,
