Time,Target Position,Measured Position,Torque,Current,Rotation raw,Pinion Target,Pinion Position,Pinion Current,Torque demand,Previous Pos,Moved,Motion Direction,i,j,Percent Output,PosControl, Stator Current,System Clock,
17.7812,5.75,-3,0.0392354,2.15,3,0,0,0,4.3838,-3,1,3,0,0,0.0146628,1,2.15,Wed Nov 16 12:49:34 2022,0,
17.7913,5.75,-3,0.0392354,2.15,3,0,0,0,4.3838,-3,1,3,0,0,0.0146628,1,2.15,Wed Nov 16 12:49:34 2022,0,
17.8014,5.75,-3,0.0392354,2.15,3,0,0,0,4.3838,-3,1,3,0,0,0.0146628,1,2.15,Wed Nov 16 12:49:34 2022,0,
17.8114,5.75,-3,0.0392354,2.15,3,0,0,0,4.3838,-3,1,3,0,0,0.0146628,1,2.15,Wed Nov 16 12:49:34 2022,0,
17.8215,5.75,-3,0.0390529,2.14,3,0,0,0,4.3838,-3,1,3,0,0,0.0146628,1,2.14,Wed Nov 16 12:49:34 2022,0,
17.8315,5.75,-3,0.0390529,2.14,3,0,0,0,4.3838,-3,1,3,0,0,0.0146628,1,2.14,Wed Nov 16 12:49:34 2022,0,
17.8416,5.75,-3,0.0390529,2.14,3,0,0,0,4.3838,-3,1,3,0,0,0.0146628,1,2.14,Wed Nov 16 12:49:34 2022,0,
17.8517,5.75,-3,0.0390529,2.14,3,0,0,0,4.3838,-3,1,3,0,0,0.0146628,1,2.14,Wed Nov 16 12:49:34 2022,0,
17.8617,5.75,-3,0.0390529,2.14,3,0,0,0,4.3838,-3,1,3,0,0,0.0146628,1,2.14,Wed Nov 16 12:49:34 2022,0,
17.8718,5.75,-3,0.0392354,2.15,3,0,0,0,4.3838,-3,1,3,0,0,0.0146628,1,2.15,Wed Nov 16 12:49:34 2022,0,
17.8818,5.75,-3,0.0392354,2.15,3,0,0,0,4.3838,-3,1,3,0,0,0.0146628,1,2.15,Wed Nov 16 12:49:34 2022,0,
17.8919,5.75,-3,0.0392354,2.15,3,0,0,0,4.3838,-3,1,3,0,0,0.0146628,1,2.15,Wed Nov 16 12:49:34 2022,0,
17.9019,5.75,-3,0.0392354,2.15,3,0,0,0,4.3838,-3,1,3,0,0,0.0146628,1,2.15,Wed Nov 16 12:49:34 2022,0,
17.912,5.75,-3,0.0392354,2.15,3,0,0,0,4.3838,-3,1,3,0,0,0.0146628,1,2.15,Wed Nov 16 12:49:34 2022,0,
17.9221,5.75,-3,0.0390529,2.14,3,0,0,0,4.3838,-3,1,3,0,0,0.0146628,1,2.14,Wed Nov 16 12:49:34 2022,0,
17.9321,5.75,-3,0.0390529,2.14,3,0,0,0,4.3838,-3,1,3,0,0,0.0146628,1,2.14,Wed Nov 16 12:49:34 2022,0,
17.9422,5.75,-3,0.0390529,2.14,3,0,0,0,5.75,-3,1,3,0,0,0.0146628,0,2.14,Wed Nov 16 12:49:34 2022,0,
17.9522,5.75,-3,0.0390529,2.14,2,0,0,0,5.75,-3,1,3,0,0,0.0635386,0,2.14,Wed Nov 16 12:49:34 2022,0,
17.9623,5.75,-2,0.138145,7.57,-9,0,0,0,5.75,-3,1,3,0,0,0.0576735,0,7.57,Wed Nov 16 12:49:34 2022,0,
17.9723,5.75,6,0.138145,7.57,-28,0,0,0,5.75,-3,1,3,0,0,0.0576735,0,7.57,Wed Nov 16 12:49:34 2022,0,
17.9824,5.75,20,0.138145,7.57,-52,0,0,0,5.75,-3,1,3,0,0,0.0439883,0,7.57,Wed Nov 16 12:49:34 2022,0,
17.9925,5.75,39,0.138145,7.57,-78,0,0,0,5.75,-3,1,3,0,0,0.030303,0,7.57,Wed Nov 16 12:49:34 2022,0,
18.0025,5.75,58,0.138145,7.57,-103,0,0,0,5.75,-3,1,3,0,0,0.030303,0,7.57,Wed Nov 16 12:49:34 2022,0,
18.0126,5.75,76,0.138145,7.57,-127,0,0,0,5.75,-3,1,3,0,0,0.030303,0,7.57,Wed Nov 16 12:49:34 2022,0,
18.0226,5.75,96,0.138145,7.57,-152,0,0,0,5.75,-3,1,3,0,0,0.030303,0,7.57,Wed Nov 16 12:49:34 2022,0,
18.0327,5.75,114,0.265888,14.57,-177,0,0,0,5.75,-3,1,3,0,0,0.030303,0,14.57,Wed Nov 16 12:49:34 2022,0,
18.0427,5.75,133,0.265888,14.57,-202,0,0,0,5.75,-3,1,3,0,0,0.030303,0,14.57,Wed Nov 16 12:49:34 2022,0,
18.0528,5.75,152,0.265888,14.57,-227,0,0,0,5.75,-3,1,3,0,0,0.030303,0,14.57,Wed Nov 16 12:49:34 2022,0,
18.0629,5.75,170,0.113144,6.2,-252,0,0,0,5.75,-3,1,3,0,0,0.028348,0,6.2,Wed Nov 16 12:49:34 2022,0,
18.0729,5.75,189,0.113144,6.2,-276,0,0,0,5.75,-3,1,3,0,0,0.030303,0,6.2,Wed Nov 16 12:49:34 2022,0,
18.083,5.75,208,0.113144,6.2,-300,0,0,0,5.75,-3,1,3,0,0,0.030303,0,6.2,Wed Nov 16 12:49:34 2022,0,
18.093,5.75,226,0.113144,6.2,-324,0,0,0,5.75,-3,1,3,0,0,0.0322581,0,6.2,Wed Nov 16 12:49:34 2022,0,
18.1032,5.75,244,0.113144,6.2,-347,0,0,0,5.75,-3,1,3,0,0,0.0322581,0,6.2,Wed Nov 16 12:49:34 2022,0,
18.1132,5.75,261,0.122268,6.7,-371,0,0,0,5.75,-3,1,3,0,0,0.0322581,0,6.7,Wed Nov 16 12:49:34 2022,0,
18.1233,5.75,298,0.122268,6.7,-395,0,0,0,5.75,-3,1,3,0,0,0.030303,0,6.7,Wed Nov 16 12:49:34 2022,0,
18.1334,5.75,298,0.122268,6.7,-419,0,0,0,5.75,-3,1,3,0,0,0.030303,0,6.7,Wed Nov 16 12:49:34 2022,0,
18.1434,5.75,334,0.122268,6.7,-443,0,0,0,5.75,-3,1,3,0,0,0.0322581,0,6.7,Wed Nov 16 12:49:34 2022,0,
18.1535,5.75,351,0.122268,6.7,-466,0,0,0,5.75,-3,1,3,0,0,0.0322581,0,6.7,Wed Nov 16 12:49:35 2022,0,
18.1635,5.75,351,0.133948,7.34,-489,0,0,0,5.75,-3,1,3,0,0,0.0322581,0,7.34,Wed Nov 16 12:49:35 2022,0,
18.1736,5.75,387,0.133948,7.34,-512,0,0,0,5.75,-3,1,3,0,0,0.0322581,0,7.34,Wed Nov 16 12:49:35 2022,0,
18.1836,5.75,404,0.133948,7.34,-536,0,0,0,5.75,-3,1,3,0,0,0.0322581,0,7.34,Wed Nov 16 12:49:35 2022,0,
18.1937,5.75,404,0.133948,7.34,-560,0,0,0,5.75,-3,1,3,0,0,0.030303,0,7.34,Wed Nov 16 12:49:35 2022,0,
18.2038,5.75,441,0.133948,7.34,-584,0,0,0,5.75,-3,1,3,0,0,0.030303,0,7.34,Wed Nov 16 12:49:35 2022,0,
18.2138,5.75,459,0.13486,7.39,-609,0,0,0,5.75,-3,1,3,0,0,0.030303,0,7.39,Wed Nov 16 12:49:35 2022,0,
18.2239,5.75,477,0.13486,7.39,-632,0,0,0,5.75,-3,1,3,0,0,0.030303,0,7.39,Wed Nov 16 12:49:35 2022,0,
18.2339,5.75,495,0.13486,7.39,-655,0,0,0,5.75,-3,1,3,0,0,0.0322581,0,7.39,Wed Nov 16 12:49:35 2022,0,
18.244,5.75,512,0.13486,7.39,-678,0,0,0,5.75,-3,1,3,0,0,0.0322581,0,7.39,Wed Nov 16 12:49:35 2022,0,
18.254,5.75,529,0.13486,7.39,-701,0,0,0,5.75,-3,1,3,0,0,0.0322581,0,7.39,Wed Nov 16 12:49:35 2022,0,
18.2641,5.75,547,0.129933,7.12,-725,0,0,0,5.75,-3,1,3,0,0,0.0322581,0,7.12,Wed Nov 16 12:49:35 2022,0,
18.2742,5.75,565,0.129933,7.12,-749,0,0,0,5.75,-3,1,3,0,0,0.030303,0,7.12,Wed Nov 16 12:49:35 2022,0,
18.2842,5.75,584,0.129933,7.12,-773,0,0,0,5.75,-3,1,3,0,0,0.030303,0,7.12,Wed Nov 16 12:49:35 2022,0,
18.2943,5.75,602,0.129933,7.12,-798,0,0,0,5.75,-3,1,3,0,0,0.030303,0,7.12,Wed Nov 16 12:49:35 2022,0,
18.3043,5.75,620,0.129933,7.12,-822,0,0,0,5.75,-3,1,3,0,0,0.030303,0,7.12,Wed Nov 16 12:49:35 2022,0,
18.3144,5.75,638,0.129933,7.12,-845,0,0,0,5.75,-3,1,3,0,0,0.030303,0,7.12,Wed Nov 16 12:49:35 2022,0,
18.3245,5.75,656,0.129933,7.12,-868,0,0,0,5.75,-3,1,3,0,0,0.0322581,0,7.12,Wed Nov 16 12:49:35 2022,0,
18.3345,5.75,673,0.129933,7.12,-892,0,0,0,5.75,-3,1,3,0,0,0.0322581,0,7.12,Wed Nov 16 12:49:35 2022,0,
18.3446,5.75,673,0.129933,7.12,-916,0,0,0,5.75,-3,1,3,0,0,0.030303,0,7.12,Wed Nov 16 12:49:35 2022,0,
18.3546,5.75,710,0.129933,7.12,-940,0,0,0,5.75,-3,1,3,0,0,0.030303,0,7.12,Wed Nov 16 12:49:35 2022,0,
18.3647,5.75,729,0.128838,7.06,-964,0,0,0,5.75,-3,1,3,0,0,0.030303,0,7.06,Wed Nov 16 12:49:35 2022,0,
18.3747,5.75,748,0.128838,7.06,-989,0,0,0,5.75,-3,1,3,0,0,0.030303,0,7.06,Wed Nov 16 12:49:35 2022,0,
18.3848,5.75,766,0.128838,7.06,-1014,0,0,0,0,-3,-1,3,0,1,0.030303,1,7.06,Wed Nov 16 12:49:35 2022,0,
18.3949,5.75,785,0.128838,7.06,-1038,0,0,0,0,-3,-1,3,0,0,-0.0195503,1,7.06,Wed Nov 16 12:49:35 2022,0,
18.4049,5.75,792,0.128838,7.06,-1044,0,0,0,0,-3,-1,3,0,0,-0.0821114,1,7.06,Wed Nov 16 12:49:35 2022,0,
18.415,5.75,787,0.285415,15.64,-1030,0,0,0,0,-3,-1,3,0,0,-0.0782014,1,15.64,Wed Nov 16 12:49:35 2022,0,
18.425,5.75,776,0.285415,15.64,-1013,0,0,0,0,-3,-1,3,0,0,0.0527859,1,15.64,Wed Nov 16 12:49:35 2022,0,
18.4351,5.75,766,0.285415,15.64,-1003,0,0,0,0,-3,-1,3,0,0,0.0273705,1,15.64,Wed Nov 16 12:49:35 2022,0,
18.4452,5.75,765,0.285415,15.64,-1008,0,0,0,0,-3,-1,3,0,0,0.0410557,1,15.64,Wed Nov 16 12:49:35 2022,0,
18.4552,5.75,770,0.285415,15.64,-1016,0,0,0,0,-3,-1,3,0,0,0.026393,1,15.64,Wed Nov 16 12:49:35 2022,0,
18.4653,5.75,775,0.322643,17.68,-1021,0,0,0,0,-3,-1,3,0,0,-0.0342131,1,17.68,Wed Nov 16 12:49:35 2022,0,
18.4753,5.75,776,0.322643,17.68,-1020,0,0,0,0,-3,-1,3,0,0,-0.0224829,1,17.68,Wed Nov 16 12:49:35 2022,0,
18.4854,5.75,776,0.322643,17.68,-1018,0,0,0,0,-3,-1,3,0,0,-0.0244379,1,17.68,Wed Nov 16 12:49:35 2022,0,
18.4955,5.75,773,0.322643,17.68,-1013,0,0,0,0,-3,-1,3,0,0,-0.0215054,1,17.68,Wed Nov 16 12:49:35 2022,0,
18.5055,5.75,771,0.322643,17.68,-1010,0,0,0,0,-3,-1,3,0,0,-0.00684262,1,17.68,Wed Nov 16 12:49:35 2022,0,
18.5156,5.75,770,0.0673389,3.69,-1010,0,0,0,0,-3,-1,3,0,0,-0.00684262,1,3.69,Wed Nov 16 12:49:35 2022,0,
18.5256,5.75,770,0.0673389,3.69,-1010,0,0,0,0,-3,-1,3,0,0,-0.0166178,1,3.69,Wed Nov 16 12:49:35 2022,0,
18.5357,5.75,769,0.0673389,3.69,-1010,0,0,0,0,-3,-1,3,0,0,0.0166178,1,3.69,Wed Nov 16 12:49:35 2022,0,
18.5458,5.75,769,0.0673389,3.69,-1009,0,0,0,0,-3,-1,3,0,0,-0.026393,1,3.69,Wed Nov 16 12:49:35 2022,0,
18.5558,5.75,768,0.0673389,3.69,-1007,0,0,0,0,-3,-1,3,0,0,-0.0293255,1,3.69,Wed Nov 16 12:49:35 2022,0,
18.5659,5.75,766,0.084858,4.65,-1004,0,0,0,0,-3,-1,3,0,0,-0.0254154,1,4.65,Wed Nov 16 12:49:35 2022,0,
18.5759,5.75,763,0.084858,4.65,-1000,0,0,0,0,-3,-1,3,0,0,-0.0273705,1,4.65,Wed Nov 16 12:49:35 2022,0,
18.586,5.75,761,0.084858,4.65,-997,0,0,0,0,-3,-1,3,0,0,-0.0175953,1,4.65,Wed Nov 16 12:49:35 2022,0,
18.596,5.75,759,0.084858,4.65,-996,0,0,0,0,-3,-1,3,0,0,-0.0166178,1,4.65,Wed Nov 16 12:49:35 2022,0,
18.6061,5.75,759,0.084858,4.65,-996,0,0,0,0,-3,-1,3,0,0,-0.0175953,1,4.65,Wed Nov 16 12:49:35 2022,0,
18.6162,5.75,759,0.0666089,3.65,-995,0,0,0,0,-3,-1,3,0,0,-0.0254154,1,3.65,Wed Nov 16 12:49:35 2022,0,
18.6262,5.75,758,0.0666089,3.65,-994,0,0,0,0,-3,-1,3,0,0,-0.0254154,1,3.65,Wed Nov 16 12:49:35 2022,0,
18.6363,5.75,756,0.0666089,3.65,-992,0,0,0,0,-3,-1,3,0,0,-0.0244379,1,3.65,Wed Nov 16 12:49:35 2022,0,
18.6463,5.75,755,0.0666089,3.65,-990,0,0,0,0,-3,-1,3,0,0,-0.0244379,1,3.65,Wed Nov 16 12:49:35 2022,0,
18.6564,5.75,754,0.0666089,3.65,-989,0,0,0,0,-3,-1,3,0,0,-0.0156403,1,3.65,Wed Nov 16 12:49:35 2022,0,
18.6664,5.75,754,0.0792008,4.34,-988,0,0,0,0,-3,-1,3,0,0,-0.0224829,1,4.34,Wed Nov 16 12:49:35 2022,0,
18.6765,5.75,753,0.0792008,4.34,-988,0,0,0,0,-3,-1,3,0,0,-0.0146628,1,4.34,Wed Nov 16 12:49:35 2022,0,
18.6866,5.75,753,0.0792008,4.34,-988,0,0,0,0,-3,-1,3,0,0,-0.0146628,1,4.34,Wed Nov 16 12:49:35 2022,0,
18.6966,5.75,752,0.0792008,4.34,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,4.34,Wed Nov 16 12:49:35 2022,0,
18.7067,5.75,752,0.0792008,4.34,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,4.34,Wed Nov 16 12:49:35 2022,0,
18.7167,5.75,752,0.0355856,1.95,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,1.95,Wed Nov 16 12:49:35 2022,0,
18.7268,5.75,752,0.0355856,1.95,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,1.95,Wed Nov 16 12:49:35 2022,0,
18.7368,5.75,752,0.0355856,1.95,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,1.95,Wed Nov 16 12:49:35 2022,0,
18.7469,5.75,752,0.0355856,1.95,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,1.95,Wed Nov 16 12:49:35 2022,0,
18.757,5.75,752,0.0355856,1.95,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,1.95,Wed Nov 16 12:49:35 2022,0,
18.767,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:35 2022,0,
18.7771,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:35 2022,0,
18.7871,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:35 2022,0,
18.7972,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:35 2022,0,
18.8073,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:35 2022,0,
18.8173,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:35 2022,0,
18.8274,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:35 2022,0,
18.8374,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:35 2022,0,
18.8475,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:35 2022,0,
18.8576,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:35 2022,0,
18.8676,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:35 2022,0,
18.8777,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:35 2022,0,
18.8877,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:35 2022,0,
18.8978,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:35 2022,0,
19.1557,5.75,752,0.00200739,0.11,-988,0,0,0,0,-3,-1,3,0,0,0,1,0.11,Wed Nov 16 12:49:36 2022,0,
19.1657,5.75,752,0,0,-988,0,0,0,0,-3,-1,3,0,0,0,1,0,Wed Nov 16 12:49:36 2022,0,
19.1758,5.75,752,0,0,-988,0,0,0,0,-3,-1,3,0,0,0,1,0,Wed Nov 16 12:49:36 2022,0,
19.1859,5.75,752,0,0,-988,0,0,0,0,-3,-1,3,0,0,0,1,0,Wed Nov 16 12:49:36 2022,0,
19.1959,5.75,752,0,0,-988,0,0,0,0,-3,-1,3,0,0,0,1,0,Wed Nov 16 12:49:36 2022,0,
19.206,5.75,752,0,0,-988,0,0,0,0,-3,-1,3,0,0,0,1,0,Wed Nov 16 12:49:36 2022,0,
19.216,5.75,752,0.000729961,0.04,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.04,Wed Nov 16 12:49:36 2022,0,
19.2261,5.75,752,0.000729961,0.04,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.04,Wed Nov 16 12:49:36 2022,0,
19.2361,5.75,752,0.000729961,0.04,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.04,Wed Nov 16 12:49:36 2022,0,
19.2462,5.75,752,0.000729961,0.04,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.04,Wed Nov 16 12:49:36 2022,0,
19.2563,5.75,752,0.000729961,0.04,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.04,Wed Nov 16 12:49:36 2022,0,
19.2663,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.2764,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.2864,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.2965,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.3066,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.3166,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.3267,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.3367,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.3468,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.3568,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.3669,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.377,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.387,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.3971,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.4071,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.4172,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.4273,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.4373,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.4474,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.4574,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.4675,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.4775,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.4876,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.4977,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.5077,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.5178,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.5278,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.5379,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.5479,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.558,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.5681,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.5781,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.5882,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.5982,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.6083,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.6184,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.6284,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.6385,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.6485,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.6586,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.6686,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.6787,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.6888,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.6988,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.7089,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.7189,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.729,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.7391,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.7491,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.7592,5.75,752,0.00401479,0.22,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.22,Wed Nov 16 12:49:36 2022,0,
19.7692,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.7793,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.7893,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.7994,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.8095,5.75,752,0.0038323,0.21,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.21,Wed Nov 16 12:49:36 2022,0,
19.8195,5.75,752,0.00419728,0.23,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.23,Wed Nov 16 12:49:36 2022,0,
19.8296,5.75,752,0.00419728,0.23,-988,0,0,0,0,-3,-1,3,0,0,-0.00977517,1,0.23,Wed Nov 16 12:49:36 2022,0,
